ID	DOCULECT	CONCEPT	VALUE	FORM	TOKENS	ALIGNMENT	COGID	COGIDS	MORPHEMES	COGNACY	BORROWING	NOTE
11302	Banawa	PULL OUT	soba	soba	s o b a	s o b a	315	315	PULL.OUT			
11767	Jarawara	PULL OUT	soba	soba	s o b a	s o b a	315	315	PULL.OUT			
11768	Jamamadi	PULL OUT	soba	soba	s o b a	s o b a	315	315	PULL.OUT			
424	Deni	RED	makude	makude	m a k u d e	m a k u d e	595	582	RED			
1413	Kulina	RED	makʰo / mapʰaɾa	makʰo	m a kʰ o	m a kʰ o - -	595	582	RED			
1414	Kulina	RED	makʰo / mapʰaɾa	mapʰaɾa	m a pʰ a ɾ a	m a pʰ a ɾ a	596	581	RED			
10011	Sorowaha	RED	ad̥a	ad̥a	a d̥ a	a d̥ a	596	581	RED			
10280	Paumari	RED	nadara	nadara	n a ɗ a r a	n a ɗ a r a	596	581	RED			
10282	Jarawara	RED	mawa	mawa	m a w a	m a w a	834	1151	RED			
11306	Banawa	RED	mawa	mawa	m a w a	m a w a	834	1151	RED			Also yellow
11530	Jamamadi	RED	mawa	mawa	m a w a	m a w a	834	1151	RED			
12161	Paumari_1833	RED	vuatarake	vuatarake	v ua t a r a k e	v ua t a r a k e	596	581	RED			
12376	Arasairi	RED	dahuabenda	dahuabenda	d a w a b e + nd a	d a w a b e + nd a	1657	1642 1631	RED ?			
13100	Toyeri	RED	wambedⁿ	wambedⁿ	w a + mb e dⁿ	w a + mb e dⁿ	1657	532 162 1643	_NOMINALIZER RED			
13101	Sapiteri	RED	wambedⁿa	wambedⁿa	w a + mb e dⁿ a	w a + mb e dⁿ a	1657	532 1642 1643	_NOMINALIZER RED ?			
13556	Amarakaeri	RED	wambedn	wambedn	w a + mb e dⁿ	w a + mb e dⁿ	1657	532 1631	_NOMINALIZER RED			
425	Deni	RESIN	moja	moja	m o j a	m o j a	295	295	RESIN			
1415	Kulina	RESIN	moja	moja	m o j a	m o j a	295	295	RESIN			
1891	Sorowaha	RESIN	moja	moja	m o j a	m o j a	295	295	RESIN			
10734	Proto-Arawan	RESIN	moja	moja	m o j a	m o j a	295	295	RESIN			
12585	Jarawara	RESIN	wami	wami	w a m i	w a m i	1915	1896	RESIN			
12586	Jamamadi	RESIN	wami	wami	w a m i	w a m i	1915	1896	RESIN			
12587	Banawa	RESIN	wami	wami	w a m i	w a m i	1915	1896	RESIN			
426	Deni	RIVER	patsu	patsu	p a ts u	p a ts u	597	157	WATER			
1416	Kulina	RIVER	wɛni	wɛni	w ɛ n i	w ɛ n i	430	417	RIVER			Possibly of Arawak origin
1710	Paumari	RIVER	βaini	βaini	β ai n i	β ai n i	430	417	RIVER			Possibly of Arawak origin
10289	Arawa	RIVER	paha	paha	p a h a	p a h a	597	157	WATER			
10319	Katawishi	RIVER	waha	waha	w a + h aː	w a + h aː	597	157 583	WATER ?			
10886	Proto-Arawan	RIVER	waini	waini	w ai n i	w ai n i	430	417	RIVER			Possibly of Arawak origin
10908	Amarakaeri	RIVER	wãwẽ	wãwẽ	w a + w ẽ	w a + w ẽ	597	532 157	_NOMINALIZER LIQUID			
11040	Sorowaha	RIVER	bami	bami	b a m i	b a m i	1074	498	WATER			
12377	Arasairi	RIVER	uabe	uabe	u a + b e	u a + b e	597	532 157	_NOMINALIZER WATER			
13102	Toyeri	RIVER	watewe	watewe	w a + t e w e	w a + t e w e	597	532 157	_NOMINALIZER WATER			
13935	Apurinã	RIVER	wenu	wenu	w e n ɨ	w e n ɨ	2432	2378	RIVER			
430	Deni	RUBBER TREE	wekheʔi	wekheʔi	w e kʰ e ʔ i	w e kʰ e ʔ i	1134	1134	RUBBER.TREE			
726	Jamamadi	RUBBER TREE	weke	weke	w e k e	w e k e - -	1134	1134	RUBBER.TREE			
1420	Kulina	RUBBER TREE	wɛkʰɛʔi	wɛkʰɛʔi	w ɛ kʰ ɛ ʔ i	w ɛ kʰ ɛ ʔ i	1134	1134	RUBBER.TREE			
10899	Proto-Arawan	RUBBER TREE	wekheʔi	wekheʔi	w e kʰ e ʔ i	w e kʰ e ʔ i	1134	1134	RUBBER.TREE			
438	Deni	ANT (SPECIES)	awitha	awitha	a w i tʰ a	a w i tʰ a	15	15	SMALL.ANT.WITH.PAINFUL.BITE			
729	Jamamadi	ANT (SPECIES)	awita	awita	a w i t a	a w i t - a	15	15	SMALL.ANT.WITH.PAINFUL.BITE			
1432	Kulina	ANT (SPECIES)	awit̪ʰa	awit̪ʰa	a w i t̪ʰ a	a w i t̪ʰ - a	15	15	SMALL.ANT.WITH.PAINFUL.BITE			
10440	Proto-Arawan	ANT (SPECIES)	awitʰa	awitʰa	a w i tʰ a	a w i tʰ a	15	15	SMALL.ANT.WITH.PAINFUL.BITE			
11479	Banawa	ANT (SPECIES)	awita	awita	a w i t a	a w i t a	15	15	SMALL.ANT.WITH.PAINFUL.BITE			
12378	Arasairi	ANT (SPECIES)	uasø	uasø	u a s ø	u a s ø	1658	1644	ANT			
13103	Toyeri	ANT (SPECIES)	kakahpi	kakahpi	k a k a h p i	k a k a h p i	980	1650	ANT			
13104	Sapiteri	ANT (SPECIES)	takahpi	takahpi	t a k a h p i	t a k a h p i	980	1650	ANT			
13430	Amarakaeri	ANT (SPECIES)	tusik / kakahpi / yäwï	tusik	t u s i k	t u s i k	2152	2163	ANT.SP.			
13451	Amarakaeri	ANT (SPECIES)	tusik / kakahpi / yäwï	kakahpi	k a k a h p i	k a k a h p i	980	1650	ANT.SP.			
13452	Amarakaeri	ANT (SPECIES)	tusik / kakahpi / yäwï	yäwï	j̃ ã w ĩ	j̃ ã w ĩ	15	15	ANT.SP.			
440	Deni	SMOOTH	merude	merude	m e r u d e	m e r u d e	288	288	SMOOTH			
1060	Jarawara	SMOOTH	bono kana	bono kana	b o n o + k a n a	b o n o + k a n a	622	445 481	SMOOTH ?			
11331	Banawa	SMOOTH	isowa	isowa	i s o w a	i s o w a	593	579	SMOOTH			
13105	Toyeri	SMOOTH	waktasore	waktasore	w a k t a s o r e	w a k t a s o r e	2038	2024	SMOOTH			
13106	Sapiteri	SMOOTH	waktasore	waktasore	w a k t a s o r e	w a k t a s o r e	2038	2024	SMOOTH			
13578	Amarakaeri	SMOOTH	wäsön	wäsön	w ã s õ n	w ã s õ n	2239	2248	SMOOTH			
443	Deni	SON	daʔo	daʔo	d a ʔ o	d a ʔ o	36	36	SON			
736	Jamamadi	SON	dao	dao	d a o	d a - o	36	36	SON			
1065	Jarawara	SON	tao	tao	t a o	t a - o	36	36	SON			
10039	Sorowaha	SON	ahidi	ahidi	a h i d i	a h i d i	659	425	OFFSPRING			
10543	Proto-Arawan	SON	daʔo	daʔo	d a ʔ o	d a ʔ o	36	36	SON			
11332	Banawa	SON	dao	dao	d a o	d a o	36	36	SON			
11810	Paumari	SON	isai	isai	i s ai	i s ai	1389	1355	OFFSPRING			
11811	Paumari_1833	SON	isai	isai	i s ai	i s ai	1389	1355	OFFSPRING			
12281	Kulina	SON	ato / bedi / ehedeni	ato	a t o	a t o	1585	1567	SON			Vocative
12283	Kulina	SON	ato / bedi / ehedeni	ehedeni	e h e d e n i	e h e d e n i	1587	1569	SON			1st and 2nd possessor
12284	Kulina	SON	ato / bedi / ehedeni	bedi	b e d i	b e d i	1586	1568	SON			3rd possessor
12379	Arasairi	SON	huasipo	huasipo	w a + s i + p o	w a + s i + p o	1659	532 1645 50	_NOMINALIZER PEEL CLF:ROUND			
13373	Katawishi	SON	gu a	gu a	g u + a	g u + a	2077	1742 2078	? ?			
13579	Amarakaeri	SON	wasipo	wasipo	w a + s i + p o	w a + s i + p o	1659	532 1645 50	_NOMINALIZER PEEL CLF:ROUND			daughter/son
447	Deni	SHIT (DEFECATE)	kija	kija	k i j a	k i j a	599	1212	DEFECATE			
1726	Paumari	SHIT (DEFECATE)	kia	kia	k i a	k i - a	599	1212	DEFECATE			
10940	Amarakaeri	SHIT (DEFECATE)	endoʔ	endoʔ	e + nd o ʔ	e + nd o ʔ	998	1603 957	_NOMINALIZER DEFECATE			
11375	Banawa	SHIT (DEFECATE)	mii	mii	m iː	m iː	1205	1171	DEFECATE			
11531	Jamamadi	SHIT (DEFECATE)	mii	mii	m iː	m iː	1205	1171	DEFECATE			
11596	Jarawara	SHIT (DEFECATE)	mii	mii	m iː	m iː	1205	1171	DEFECATE			
12280	Kulina	SHIT (DEFECATE)	mihi	mihi	m i h i	m i h i	1205	1171	DEFECATE			
12380	Arasairi	SHIT (DEFECATE)	emando	emando	e + m a + nd o	e + m a + nd o	998	1603 868 957	_NOMINALIZER VERBAL.PLURAL DEFECATE			
14031	KatukinaBiá	SHIT (DEFECATE)	duk	duk	d ɔː	d ɔː	2499	2459	DEFECATE			
448	Deni	STRETCH OUT LEGS	bitsʰo	bitsʰo	b i tsʰ o	b i tsʰ o - -	696	696	STRETCH.OUT.LEGS			
1446	Kulina	STRETCH OUT LEGS	bitsʰo	bitsʰo	b i tsʰ o	b i tsʰ o - -	696	696	STRETCH.OUT.LEGS			
1727	Paumari	STRETCH OUT LEGS	ɓisoni	ɓisoni	ɓ i s o n i	ɓ i s o n i	696	696	STRETCH.OUT.LEGS			
10539	Proto-Arawan	STRETCH OUT LEGS	ɓishoni	ɓishoni	ɓ i tsʰ o n i	ɓ i tsʰ o n i	696	696	STRETCH.OUT.LEGS			
450	Deni	SWELL	hapho	hapho	h a p h o	h a p h o	601	586	SWELL			
1074	Jarawara	SWELL	ɸowa	ɸowa	ɸ o w a	ɸ o w a	316	316	SWELL			
1501	Kulina	SWELL	hitɛ	hitɛ	h i t̪ ɛ	h i t̪ ɛ	600	585	SWELL			
1729	Paumari	SWELL	rafo	rafo	r a f o	r a f o	316	316	SWELL			
10793	Proto-Arawan	SWELL	raphowa	raphowa	r a pʰ o w a	r a pʰ o w a	316	316	SWELL			
11370	Banawa	SWELL	ɸoo / waara	ɸoo	ɸ oo	ɸ oo	316	316	SWELL			
11371	Banawa	SWELL	ɸoo / waara	waara	w aa r a	w aa r a	1341	1301	SWELL			
13817	Amarakaeri	SWELL	eʔagn	eʔagn	e ʔ + a gŋ	e ʔ + a gŋ	2356	1603 2348	_NOMINALIZER SWELL			
453	Deni	THAT	a	a	a	a	602	587	THAT			
1077	Jarawara	THAT	ɸa	ɸa	ɸ a	ɸ a	603	588	THAT			
11342	Banawa	THAT	hai / ɸai / ta	ɸai	ɸ ai	ɸ ai	603	588	THAT			
11343	Banawa	THAT	hai / ɸai / ta	hai	h ai	h ai	603	588	THAT			
11344	Banawa	THAT	hai / ɸai / ta	ta	t a	t a	1363	1327	THAT			
12381	Arasairi	THAT	iin	iin	ii n	ii n	1660	1646	THAT			
13593	Amarakaeri	THAT	ken	ken	k e n	k e n	2240	2251	3.SG.3PL			
454	Deni	THICK	napide	napide	n a p i d e	n a p i d e	604	589	THICK			
11345	Banawa	THICK	baji	baji	b a j i	b a j i	488	472	THICK			
11424	Jamamadi	THICK	baji	baji	b a j i	b a j i	488	472	THICK			
11461	Jarawara	THICK	baji	baji	b a j i	b a j i	488	472	THICK			
12382	Arasairi	THICK	uajairi	uajairi	u a j a i r i	u a j ai r i	1661	1647	THICK			
13821	Amarakaeri	THICK	wamboro	wamboro	w a + mb o r o	w a + mb o r o	2360	2351	? ?			
456	Deni	THIN	tsʰeperi	tsʰeperi	tsʰ e p e r i	tsʰ e p e r i	606	591	THIN			
1454	Kulina	THIN	wɛɾi	wɛɾi	w ɛ ɾ i	- - w ɛ ɾ i	606	591	THIN			
1730	Paumari	THIN	tʃapi	tʃapi	tʃ a p i	tʃ a p i	605	590	THIN			
11347	Banawa	THIN	jiɸarona	jiɸarona	j i ɸ a r o n a	j i ɸ a r o n a	1364	1328	THIN			
458	Deni	THROAT	tamidi	tamidi	t a m i d i	t a m i d i	607	405	THROAT			
1456	Kulina	THROAT	tamidi	tamidi	t̪ a m i d i	t̪ a m i d i	607	405	THROAT			
1731	Paumari	THROAT	nabidi	nabidi	n a b i ɗ i	n a b i ɗ i	607	405	THROAT			
11350	Banawa	THROAT	namidi	namidi	n a m i d i	n a m i d i	607	405	THROAT			
12383	Arasairi	THROAT	uaan	uaan	u a + a n	u a + a n	1662	532 1648	THROAT			
13107	Toyeri	THROAT	waterekpʉ / wamajek	wamajek	w a + m a j e k	w a + m a j e k	2230	532 2238	_NOMINALIZER THROAT			
13108	Toyeri	THROAT	waterekpʉ / wamajek	waterekpʉ	w a + t e r e k + p ʉ	w a + t e r e k + p ʉ	1662	532 1648 1916	_NOMINALIZER THROAT ?			
13596	Amarakaeri	THROAT	waodn / wäërenpi	waodn	w a + o dⁿ	w a + o dⁿ	2231	532 2239	_NOMINALIZER THROAT			
13597	Amarakaeri	THROAT	waodn / wäërenpi	wäërenpi	w ã + ẽ r e n + p i	w ã + ẽ r e n + p i	1662	532 1648 1916	_NOMINALIZER THROAT			
13982	KatukinaBiá	THROAT	wɯlɯ	wɯlɯ	w ɯː ɭ ɯ	w ɯː ɭ ɯ	2466	2426	THROAT			
459	Deni	THUNDER	bahi	bahi	b a h i	b a h i	216	216	THUNDER			
747	Jamamadi	THUNDER	bahi	bahi	b a h i	b a h i	216	216	THUNDER			
1082	Jarawara	THUNDER	bahi	bahi	b a h i	b a h i	216	216	THUNDER			
1732	Paumari	THUNDER	bahi	bahi	b a h i	b a h i	216	216	THUNDER			
5028	Sorowaha	THUNDER	baai / zama kubuɾunaɾu	baai	b a: i	b aː - i	216	216	THUNDER			
10098	Sorowaha	THUNDER	baai / zaama kubuɾunaɾu	zaama kubuɾunaɾu	z aː m a + k u b u ɾ u n a ɾ u	z aː m a + k u b u ɾ u n a ɾ u	728	341 676	THING ?			
10451	Proto-Arawan	THUNDER	bahi	bahi	b a h i	b a h i	216	216	THUNDER			
11351	Banawa	THUNDER	mai	mai	m ai	m ai	216	216	THUNDER			
11839	Paumari_1833	THUNDER	karawe	karawe	k a r a w e	k a r a w e	1406	1377	THUNDER			
12384	Arasairi	THUNDER	keren	keren	k e r e n	k e r e n	1663	1649	THUNDER			
13388	Katawishi	THUNDER	kaw ijo	kaw ijo	k a w + i j o	k a w + i j o	2088	2093 2094	? ?			
13598	Amarakaeri	THUNDER	kurudn	kurudn	k u r u dⁿ	k u r u dⁿ	1663	1649	SKY.OR.THUNDER			
469	Deni	EAT	kadapi / hao / komi	kadapi	k a d a p i	k a d a p i	609	593	EAT			
517	Deni	EAT	kadapi / hao / komi	hao	h a o	h a - o	53	53	EAT			
575	Deni	EAT	kadapi / hao / komi	komi	k o m i	k o m i	610	683	SUCK			
1468	Kulina	EAT	hipa	hipa	h i p a	h i p a	608	592	EAT			
1770	Paumari	EAT	ha	ha	h a	h a - -	53	53	EAT			
1934	Sorowaha	EAT	hawa	hawa	h a w a	h a w a	53	53	EAT			
2457	Banawa	EAT	taɸa	taɸa	t a ɸ a	t a ɸ a	184	184	EAT			
6847	Jarawara	EAT	taɸa	taɸa	t a ɸ a	t a ɸ a	184	184	EAT			
9087	Jamamadi	EAT	taɸa	taɸa	t a ɸ a	t a ɸ a	184	184	EAT			
10356	Amarakaeri	EAT	embape	embape	e + mb a + p e	e + mb a + p e	882	1603 868 841	_NOMINALIZER _VERBAL.PLURAL EAT			
10577	Proto-Arawan	EAT	ha / shawari / tapa	ha	h a	h a - -	53	53	EAT			
10838	Proto-Arawan	EAT	ha / shawari / tapa	shawari	tsʰ a w a r i	tsʰ a w a r i	53	53	EAT			
10860	Proto-Arawan	EAT	ha / shawari / tapa	tapa	t a p a	t a p a	184	184	EAT			
12385	Arasairi	EAT	embape	embape	e + mb a + p e	e + mb a + p e	882	1603 868 841	_NOMINALIZER VERBAL.PLURAL EAT			
13109	Toyeri	EAT	embape	embape	e + mb a + p e	e + mb a + p e	882	1603 868 841	_NOMINALIZER VERBAL.PLURAL EAT			
13110	Sapiteri	EAT	embape	embape	e + mb a + p e	e + mb a + p e	882	1603 868 841	_NOMINALIZER VERBAL.PLURAL EAT			
13986	KatukinaBiá	EAT	pɯ / tʃawaʰboik	pɯ	p ɯ	p ɯ	882	841	EAT			
13990	KatukinaBiá	EAT	pɯ / tʃawaʰboik	tʃawaʰboik	tʃ a w aʰ b oi k	tʃ a w aʰ b oi k	53	53	EAT			
470	Deni	FALL	sona	sona	s o n a	s o n a	1240	1240	FALL			
1469	Kulina	FALL	tsʰona / katoha	tsʰona	tsʰ o n a	tsʰ o n a	1240	1240	FALL			
1470	Kulina	FALL	tsʰona / katoha	katoha	k a t̪ o h a	k a t̪ o h a	1241	1241	FALL			
10083	Sorowaha	FALL	ubuɾi	ubuɾi	u b u ɾ i	u b u ɾ i	715	658	FALL			
10399	Amarakaeri	FALL	ekot	ekot	e + k o t	e + k o t	1241	1241	_NOMINALIZER FALL			
10849	Proto-Arawan	FALL	tsʰona	tsʰona	tsʰ o n a	tsʰ o n a	1240	1240	FALL			
11150	Banawa	FALL	sona / ɸoro	sona	s o n a	s o n a	1240	1240	FALL			
11151	Jarawara	FALL	sona / ɸoro	sona	s o n a	s o n a	1240	1240	FALL			
11152	Jarawara	FALL	sona / ɸoro	ɸoro	ɸ o r o	ɸ o r o	1116	1074	FALL			
11154	Banawa	FALL	sona / ɸoro	ɸoro	ɸ o r o	ɸ o r o	1116	1074	FALL			
11425	Jamamadi	FALL	sona	sona	s o n a	s o n a	1240	1240	FALL			
12386	Arasairi	FALL	okotok	okotok	o k o t o k	o - - k o t o k	1241	1241	FALL			
12866	Paumari	FALL	adaɸana	adaɸana	a d a ɸ a n a	a d a ɸ a n a	1888	1868	FALL			
13111	Sapiteri	FALL	etšikotaj / ekot	etšikotaj	e + tʃ i + k o t + a h	e + tʃ i + k o t + a h	1241	1603 1241 1952	_NOMINALIZER SPAT:HIGH FALL TRANSITIVIZER			
13112	Sapiteri	FALL	etšikotaj / ekot	ekot	e + k o t	e + k o t	1241	1603 1241	_NOMINALIZER FALL			
13113	Toyeri	FALL	ekot	ekot	e + k o t	e + k o t	1241	1603 1241	_NOMINALIZER FALL			
13995	KatukinaBiá	FALL	dauaikang	dauaikang	d a w ai k ã ŋ	d a w ai k ã ŋ	2476	2436	FALL			
471	Deni	GIVE	da	da	d a	d a - -	37	37	GIVE			
1333	Kulina	GIVE	da / daka	da	d a	d a - -	37	37	GIVE			
1334	Kulina	GIVE	da / daka	daka	d a k a	d a k a	37	37	GIVE			
1664	Paumari	GIVE	da / noʔa	da	ɗ a	ɗ a - -	37	37	GIVE			
10385	Amarakaeri	GIVE	eyok	eyok	e + j o k	e + j o k	910	870	_NOMINALIZER GIVE			
10544	Proto-Arawan	GIVE	da	da	d a	d a	37	37	GIVE			
10957	Paumari	GIVE	da / noʔa	noʔa	n o ʔ a	n o ʔ a	1021	977	GIVE			
11176	Banawa	GIVE	daa	daa	d aː	d aː	37	37	GIVE			
11177	Jarawara	GIVE	taa	taa	t aː	t aː	37	37	GIVE			
11532	Jamamadi	GIVE	daa	daa	d aː	d aː	37	37	GIVE			
12387	Arasairi	GIVE	jakokende / jajoki	jakokende	j a k o k e nd e	j a k o k e nd e	910	870	GIVE			
12388	Arasairi	GIVE	jakokende / jajoki	jajoki	j a j o k i	j a j o k i - - -	910	870	GIVE			
13114	Toyeri	GIVE	embajok	embajok	e + mb a + j o k	e + mb a + j o k	910	1603 868	_NOMINALIZER VERBAL.PLURAL GIVE			
13116	Sapiteri	GIVE	ekjok	ekjok	e + k + j o k	e + k + j o k	910	1603 870	_NOMINALIZER SPAT:SEPARATION GIVE			
485	Deni	STAND	wa	wa	w a	w a - - - -	232	232	STAND			
770	Jamamadi	STAND	wa	wa	w a	w a - - - -	232	232	STAND			
1112	Jarawara	STAND	wa	wa	w a	w a - - - -	232	232	STAND			
1498	Kulina	STAND	wa	wa	w a	w a - - - -	232	232	STAND			
1749	Paumari	STAND	gaa	gaa	g aː	g aː - - - -	232	232	STAND			
1914	Sorowaha	STAND	gawɨja	gawɨja	g a w ɨ j a	g a w ɨ j a	232	232	STAND			
10570	Proto-Arawan	STAND	ga	ga	g a	g a	232	232	STAND			
10758	Banawa	STAND	wa	wa	w a	w a	232	232	STAND			
13809	Amarakaeri	STAND	emboʔ	emboʔ	e + mb o ʔ	e + mb o ʔ	2330	1603 1462	STAND			
486	Deni	VOMIT	kapi	kapi	k a p i	k a p i	267	267	VOMIT			
1506	Kulina	VOMIT	kapi	kapi	k a p i	k a p i	267	267	VOMIT			
1751	Paumari	VOMIT	aɓi	aɓi	a ɓ i	- a ɓ i	267	267	VOMIT			
10658	Proto-Arawan	VOMIT	kaɓi	kaɓi	k a ɓ i	k a ɓ i	267	267	VOMIT			
11355	Banawa	VOMIT	saa	saa	s aː	s aː	1206	1199	RELEASE			
11533	Jamamadi	VOMIT	saa	saa	s aː	s aː	1206	1199	RELEASE			
11595	Jarawara	VOMIT	saa	saa	s aː	s aː	1206	1199	RELEASE			
13842	Amarakaeri	VOMIT	ëʔök	ëʔök	ẽ ʔ + õ k	ẽ ʔ + õ k	2355	1603 2347	_NOMINALIZER VOMIT			
488	Deni	TOAD	korekore	korekore	k o r e + k o r e	- - k o r e + k o r e	277	277 277	TOAD TOAD			
1116	Jarawara	TOAD	korakaka	korakaka	k o r a + k a k a	- - k o r a + k a k a	277	277 277	TOAD TOAD			
1917	Sorowaha	TOAD	koɾa	koɾa	k o ɾ a	- - k o ɾ a	277	277	TOAD			
10691	Proto-Arawan	TOAD	kore	kore	k o r e	- - k o r e	277	277	TOAD			
13117	Toyeri	TOAD	mokoko	mokoko	m o k o + k o	m o k o - - + k o - -	277	277 277	TOAD TOAD			
13118	Sapiteri	TOAD	mokoko	mokoko	m o k o + k o	m o k o - - + k o - -	277	277 277	TOAD TOAD			
13824	Amarakaeri	TOAD	mbokokoʔ	mbokokoʔ	mb o k o + k o ʔ	mb o k o + k o ʔ	277	277 277	TOAD TOAD			
489	Deni	TONGUE	ebeno	ebeno	e b e n o	e b e n o	16	16	TONGUE			
772	Jamamadi	TONGUE	abane	abane	a b a n e	a b a n e	16	16	TONGUE			abane/ebene
1508	Kulina	TONGUE	ɛbɛno	ɛbɛno	ɛ b ɛ n o	ɛ b ɛ n o	16	16	TONGUE			
1752	Paumari	TONGUE	abani	abani	a b a n i	a b a n i	16	16	TONGUE			
1918	Sorowaha	TONGUE	abɨ	abɨ	a b ɨ	a b ɨ - -	16	16	TONGUE			
10316	Katawishi	TONGUE	no	no	n o	n o	859	816	TONGUE			
10441	Proto-Arawan	TONGUE	abeno	abeno	a b e n o	a b e n o	16	16	TONGUE			
10931	Amarakaeri	TONGUE	wãnõʔ	wãnõʔ	w ã + n õ ʔ	w ã + n õ ʔ	859	532 816	_NOMINALIZER TONGUE			
11073	Banawa	TONGUE	abate	abate	a b a t e	a b a t e	16	16	TONGUE			abate/ebete
11580	Jarawara	TONGUE	abate	abate	a b a n e	a b a n e	16	16	TONGUE			abate/ebete
12176	Paumari_1833	TONGUE	amoni	amoni	a m o n i	a m o n i	16	16	TONGUE			
12389	Arasairi	TONGUE	uano	uano	u a + n o	u a + n o	859	532 816	_NOMINALIZER  TONGUE			
13893	Apurinã	TONGUE	nunu	nunu	n ɨ n ɨ	n ɨ n ɨ	2391	2482	TONGUE			
490	Deni	TONKA BEAN	doni	doni	d o n i	d o n i	667	667	TONKA.BEAN			
773	Jamamadi	TONKA BEAN	doni	doni	d o n i	d o n i	667	667	TONKA.BEAN			
1117	Jarawara	TONKA BEAN	toni	toni	t o n i	t o n i	667	667	TONKA.BEAN			
1509	Kulina	TONKA BEAN	doni	doni	d o n i	d o n i	667	667	TONKA.BEAN			
10557	Proto-Arawan	TONKA BEAN	doni	doni	d o n i	d o n i	667	667	TONKA.BEAN			
11505	Banawa	TONKA BEAN	doni	doni	d o n i	d o n i	667	667	TONKA.BEAN			
493	Deni	TROGON	komi	komi	k o m i	k o m i	274	274	TROGON			
777	Jamamadi	TROGON	komi	komi	k o m i	k o m i	274	274	TROGON			
1120	Jarawara	TROGON	komi	komi	k o m i	k o m i	274	274	TROGON			
10688	Proto-Arawan	TROGON	komi	komi	k o m i	k o m i	274	274	TROGON			
11506	Banawa	TROGON	komi	komi	k o m i	k o m i	274	274	TROGON			
494	Deni	UNFASTEN	ditsʰa	ditsʰa	d i tsʰ a	d i tsʰ a	778	778	UNFASTEN			
1121	Jarawara	UNFASTEN	tisa	tisa	t i s a	t i s a	778	778	UNFASTEN			
10554	Proto-Arawan	UNFASTEN	disha	disha	d i tsʰ a	d i tsʰ a	778	778	UNFASTEN			
13831	Amarakaeri	UNFASTEN	etikuh	etikuh	e + tʃ i k u h	e + tʃ i k u h	2363	1603 2288	_NOMINALIZER UNTIE			
501	Deni	WHITE	pako	pako	p a k o	p a k o	22	22	WHITE			
1522	Kulina	WHITE	pako	pako	p a k o	p a k o	22	22	WHITE			
1758	Paumari	WHITE	bokho	bokho	b o kʰ o	b o kʰ o	22	22	WHITE			
10056	Sorowaha	WHITE	asiikʲahaɾu	asiikʲahaɾu	a s iː kʲ a + h a ɾ u	a s iː kʲ a + h a ɾ u	683	634 635	BRIGHT ?			
10455	Proto-Arawan	WHITE	bakho	bakho	b a kʰ o	b a kʰ o	22	22	WHITE			
11358	Banawa	WHITE	sasawa na	sasawa na	s a + s a w a + n a	s a + s a w a + n a	1207	1173 1173 319	WHITE WHITE AUX			
11534	Jamamadi	WHITE	sawa	sawa	s a w a	s a w a	1207	1173	WHITE			
11594	Jarawara	WHITE	sawa	sawa	s a w a	s a w a	1207	1173	WHITE			
12159	Paumari_1833	WHITE	wuakoreke	wuakoreke	w ua k o r e k e	w ua k o r e k e	22	22	WHITE			
12390	Arasairi	WHITE	dahuakerenda	dahuakerenda	d a h ua k e r e + nd a	d a h ua k e r e - + nd a	1665	1651 1631	WHITE ?			
13119	Toyeri	WHITE	wakeregⁿna	wakeregⁿda	w a + k e r e gⁿ + n a	w a + k e r e gⁿ + n a	1665	532 1651 1652	_NOMINALIZER WHITE ?			
13120	Sapiteri	WHITE	wakeregⁿda	wakeregⁿda	w a + k e r e g + ⁿd a	w a + k e r e g + ⁿd a	1665	532 1651 1652	_NOMINALIZER WHITE ?			
13606	Amarakaeri	WHITE	wakereng	wakereng	w a + k e r e ŋ	w a + k e r e ŋ	1665	532 2150	_NOMINALIZER WHITE			
13900	Apurinã	WHITE	katsopi	katsopi	k a ts o p i	k a ts o p i	2398	2487	WHITE			
507	Deni	YELLOW	derepʰede	derepʰede	d e r e pʰ e d e	d e r e pʰ e d e	397	1267	BLUE_GREEN			
1530	Kulina	YELLOW	wɛtsʰɛ	wɛtsʰɛ	w ɛ tsʰ ɛ	w ɛ tsʰ ɛ	398	377	YELLOW			
11210	Jarawara	YELLOW	toba	toba	t o b a	t o b a	1131	1090	YELLOW			
11212	Sorowaha	YELLOW	makuru / mawawini	makuru	m a k u r u	m a k u r u	1132	1091	YELLOW			
11213	Sorowaha	YELLOW	makuru / mawawini	mawawini	m a w a w i n i	m a w a w i n i	1135	1151	RED			
12162	Paumari	YELLOW	kori / notʃoro	notʃoro	n o tʃ o r o	n o tʃ o r o	632	599	YELLOW			
12163	Paumari	YELLOW	kori	kori	k o r i	k o r i	1515	767	BLUE_GREEN			
12164	Paumari_1833	YELLOW	moromoroni	moromoroni	m o r o m o r o n i	m o r o m o r o n i	1516	1499	YELLOW			
12391	Arasairi	YELLOW	dahuajeida	dahuajeida	d a h u a j e i d a	d a h u a j e i d a	1666	1653	YELLOW			
12584	Jamamadi	YELLOW	toba	toba	t o b a	t o b a	1131	1090	YELLOW			
13852	Amarakaeri	YELLOW	waʔey	waʔey	w a ʔ + e j	w a ʔ + e j	1666	532 1653	_NOMINALIZER YELLOW			
508	Deni	VISIBLE	awato	awato	a w a t o	a w a t o	1009	1009	VISIBLE			
