# Wordlist

# DATA
ID	DOCULECT	CONCEPT	FORM	VALUE	TOKENS	ALIGNMENT	COGID	COGIDS	MORPHEMES	BORROWING	NOTES
1818	Paumari	underside	naboʔani	naboʔani	n a b o ʔ a n i	n a b o ʔ a n i	140	140	UNDERSIED		also lower part, below
1978	Sorowaha	underside	boha	boha	b o h a	b o h a	140	140	UNDERSIED		also lower part, below
#
170	Banawa	unfasten	disa	disa	d i s a	d i s a	778	778	UNFASTEN		undo,release
494	Deni	unfasten	disha	disha	d i s h a	d i s h a	778	778	UNFASTEN		undo,release
778	Jamamadi	unfasten	disa	disa	d i s a	d i s a	778	778	UNFASTEN		undo,release
1121	Jarawara	unfasten	tisa	tisa	t i s a	t i s a	778	778	UNFASTEN		undo,release
#
262	Banawa	upper part of	neme	neme	n e m e	n e m e	141	141	UPPER.PART.OF		
601	Deni	upper part of	neme	neme	n e m e	n e m e	141	141	UPPER.PART.OF		also sky
870	Jamamadi	upper part of	neme	neme	n e m e	n e m e	141	141	UPPER.PART.OF		
1232	Jarawara	upper part of	neme	neme	n e m e	n e m e	141	141	UPPER.PART.OF		also top, sky
1610	Kulina	upper part of	meme	meme	m e m e	m e m e	141	141	UPPER.PART.OF		also sky
1819	Paumari	upper part of	nama	nama	n a m a	n a m a	141	141	UPPER.PART.OF		also above; sky
1979	Sorowaha	upper part of	namɨha	namɨha	n a m ɨ h a	n a m ɨ h a	141	141	UPPER.PART.OF		also high, sky
#
227	Banawa	upstream	tima	tima	t i m a	t i m a	409	409	UPSTREAM		verb suffix
564	Deni	upstream	thima	thima	t h i m a	t h i m a	409	409	UPSTREAM		verb suffix
836	Jamamadi	upstream	tima	tima	t i m a	t i m a	409	409	UPSTREAM		verb suffix
1190	Jarawara	upstream	tima	tima	t i m a	t i m a	409	409	UPSTREAM		verb suffix
1582	Kulina	upstream	thima	thima	t h i m a	t h i m a	409	409	UPSTREAM		verb suffix
1800	Paumari	upstream	thima	thima	t h i m a	t h i m a	409	409	UPSTREAM		verb suffix
#
210	Banawa	urine	jokari	jokari	j o k a r i	j o k a r i	89	89	URINE		
542	Deni	urine	jokhari	jokhari	j o k h a r i	j o k h a r i	89	89	URINE		
1171	Jarawara	urine	jokari	jokari	j o k a r i	j o k a r i	89	89	URINE		
1564	Kulina	urine	jokheri	jokheri	j o k h e r i	j o k h e r i	89	89	URINE		
1788	Paumari	urine	jokha	jokha	j o k h a	j o k h a	89	89	URINE		
#
511	Deni	urucuri	kahami	kahami	k a h a m i	k a h a m i	668	668	URUCURI		palm
1762	Paumari	urucuri	kahami	kahami	k a h a m i	k a h a m i	668	668	URUCURI		palm
#
1358	Kulina	uterus	jaʔa	jaʔa	j a ʔ a	j a ʔ a	0		UTERUS		
#
171	Banawa	vine	tofi	tofi	t o f i	t o f i	0		VINE		
249	Banawa	vine	madi	madi	m a d i	m a d i	126	126	VINE		
495	Deni	vine	topi	topi	t o p i	t o p i	0		VINE		
588	Deni	vine	mado	mado	m a d o	m a d o	126	126	VINE		
779	Jamamadi	vine	hamaha	hamaha	h a m a h a	h a m a h a	240	240	VINE		
780	Jamamadi	vine	tofi	tofi	t o f i	t o f i	0		VINE		
858	Jamamadi	vine	madi	madi	m a d i	m a d i	126	126	VINE		
1122	Jarawara	vine	sai	sai	s a i	s a i	0		VINE		
1123	Jarawara	vine	tofi	tofi	t o f i	t o f i	0		VINE		
1218	Jarawara	vine	mati	mati	m a t i	m a t i	126	126	VINE		
1513	Kulina	vine	shahi	shahi	s h a h i	s h a h i	0		VINE		
1599	Kulina	vine	mado	mado	m a d o	m a d o	126	126	VINE		also rope
1755	Paumari	vine	hama	hama	h a m a	h a m a	240	240	VINE		
1922	Sorowaha	vine	hai	hai	h a i	h a i	0		VINE		
#
172	Banawa	voice	ati	ati	a t i	a t i	211	211	VOICE		voice, language
781	Jamamadi	voice	ati	ati	a t i	a t i	211	211	VOICE		voice, language
1124	Jarawara	voice	ati	ati	a t i	a t i	211	211	VOICE		voice, language
1514	Kulina	voice	athi	athi	a t h i	a t h i	211	211	VOICE		voice, language
1756	Paumari	voice	athi	athi	a t h i	a t h i	211	211	VOICE		voice, language
1923	Sorowaha	voice	ati	ati	a t i	a t i	211	211	VOICE		voice, language
#
486	Deni	vomit	kapi	kapi	k a p i	k a p i	267	267	VOMIT		
1506	Kulina	vomit	kapi	kapi	k a p i	k a p i	267	267	VOMIT		
1751	Paumari	vomit	aʔbi	aʔbi	a ʔ b i	a ʔ b i	267	267	VOMIT		
#
264	Banawa	wait for	noki	noki	n o k i	n o k i	144	144	WAIT.FOR		
1234	Jarawara	wait for	noki	noki	n o k i	n o k i	144	144	WAIT.FOR		
1821	Paumari	wait for	nokha	nokha	n o k h a	n o k h a	144	144	WAIT.FOR		
#
603	Deni	wake	nokho	nokho	n o k h o	n o k h o	145	145	WAKE		
1235	Jarawara	wake	noko	noko	n o k o	n o k o	145	145	WAKE		
1613	Kulina	wake	nokho	nokho	n o k h o	n o k h o	145	145	WAKE		
1822	Paumari	wake	nokho	nokho	n o k h o	n o k h o	145	145	WAKE		
#
1810	Paumari	walk bent over	watxi	watxi	w a t x i	w a t x i	0	501	unknown11		
#
1515	Kulina	warm	phoko	phoko	p h o k o	p h o k o	0		WARM		
#
288	Banawa	wash	soko	soko	s o k o	s o k o	176	176	WASH		
487	Deni	wash	vahirade	vahirade	v a h i r a d e	v a h i r a d e	0		WASH		
627	Deni	wash	shoko	shoko	s h o k o	s h o k o	176	176	WASH		
896	Jamamadi	wash	soko	soko	s o k o	s o k o	176	176	WASH		
1260	Jarawara	wash	soko	soko	s o k o	s o k o	176	176	WASH		
1507	Kulina	wash	shawa	shawa	s h a w a	s h a w a	0		WASH		
1834	Paumari	wash	soko	soko	s o k o	s o k o	176	176	WASH		
#
173	Banawa	wasp	awani	awani	a w a n i	a w a n i	13	13	WASP		
496	Deni	wasp	awani	awani	a w a n i	a w a n i	13	13	WASP		
497	Deni	wasp	deshisi	deshisi	d e s h i s i	d e s h i s i	228	228	WASP		
782	Jamamadi	wasp	awani	awani	a w a n i	a w a n i	13	13	WASP		
783	Jamamadi	wasp	disi	disi	d i s i	d i s i	228	228	WASP		
1125	Jarawara	wasp	awani	awani	a w a n i	a w a n i	13	13	WASP		
1516	Kulina	wasp	awani	awani	a w a n i	a w a n i	13	13	WASP		
1517	Kulina	wasp	dashishi	dashishi	d a s h i s h i	d a s h i s h i	228	228	WASP		
1924	Sorowaha	wasp	awani	awani	a w a n i	a w a n i	13	13	WASP		
#
20	Arawa	water	pahá	pahá	p a h á	p a h á	157	157	WATER		also liquid
273	Banawa	water	faha	faha	f a h a	f a h a	157	157	WATER		also liquid
498	Deni	water	patsu	patsu	p a t s u	p a t s u	0		WATER		
612	Deni	water	pha	pha	p h a	p h a	157	157	WATER		also liquid, soup, moisture
882	Jamamadi	water	faha	faha	f a h a	f a h a	157	157	WATER		also liquid
1126	Jarawara	water	faha	faha	f a h a	f a h a	0		WATER		
1245	Jarawara	water	faha	faha	f a h a	f a h a	157	157	WATER		also liquid
1518	Kulina	water	pasho	pasho	p a s h o	p a s h o	0		WATER		
1620	Kulina	water	phaha	phaha	p h a h a	p h a h a	157	157	WATER		also liquid
1824	Paumari	water	paha	paha	p a h a	p a h a	157	157	WATER		also liquid
#
1519	Kulina	we	ia	ia	i a	i a	0		WE		
#
1127	Jarawara	we excl	ota	ota	o t a	o t a	0		WE.EXCL		
#
1128	Jarawara	we incl	e	e	e	e	0		WE.INCL		
#
174	Banawa	weasel	sawa	sawa	s a w a	s a w a	669	669	WEASEL		
499	Deni	weasel	shawa	shawa	s h a w a	s h a w a	669	669	WEASEL		
784	Jamamadi	weasel	sawa	sawa	s a w a	s a w a	669	669	WEASEL		
1129	Jarawara	weasel	sawa	sawa	s a w a	s a w a	669	669	WEASEL		
1520	Kulina	weasel	shawa	shawa	s h a w a	s h a w a	669	669	WEASEL		
1925	Sorowaha	weasel	sawari	sawari	s a w a r i	s a w a r i	669	669	WEASEL		
#
245	Banawa	weave	kowa	kowa	k o w a	k o w a	119	119	WEAVE		
581	Deni	weave	kowa	kowa	k o w a	k o w a	119	119	WEAVE		
852	Jamamadi	weave	kowa	kowa	k o w a	k o w a	119	119	WEAVE		
1211	Jarawara	weave	kowa	kowa	k o w a	k o w a	119	119	WEAVE		
1595	Kulina	weave	kowa	kowa	k o w a	k o w a	119	119	WEAVE		
1967	Sorowaha	weave	owa	owa	o w a	o w a	119	119	WEAVE		
#
175	Banawa	web-spinning spider	hako	hako	h a k o	h a k o	670	670	WEB-SPINNING.SPIDER		
500	Deni	web-spinning spider	hako	hako	h a k o	h a k o	670	670	WEB-SPINNING.SPIDER		
785	Jamamadi	web-spinning spider	hako	hako	h a k o	h a k o	670	670	WEB-SPINNING.SPIDER		
1130	Jarawara	web-spinning spider	hako	hako	h a k o	h a k o	670	670	WEB-SPINNING.SPIDER		
1521	Kulina	web-spinning spider	hako	hako	h a k o	h a k o	670	670	WEB-SPINNING.SPIDER		
1926	Sorowaha	web-spinning spider	hahako	hahako	h a h a k o	h a h a k o	670	670	WEB-SPINNING.SPIDER		
#
1131	Jarawara	wet	afi	afi	a f i	a f i	2	2	WET		
1757	Paumari	wet	aʔba	aʔba	a ʔ b a	a ʔ b a	2	2	WET		
#
242	Banawa	whip	kosi	kosi	k o s i	k o s i	116	116	WHIP		
578	Deni	whip	koshi	koshi	k o s h i	k o s h i	116	116	WHIP		
849	Jamamadi	whip	kosi	kosi	k o s i	k o s i	116	116	WHIP		
1208	Jarawara	whip	kosi	kosi	k o s i	k o s i	116	116	WHIP		
1593	Kulina	whip	kosi	kosi	k o s i	k o s i	116	116	WHIP		
#
246	Banawa	whistle	kowa	kowa	k o w a	k o w a	121	121	WHISTLE		
853	Jamamadi	whistle	kowa	kowa	k o w a	k o w a	121	121	WHISTLE		
1213	Jarawara	whistle	kowa	kowa	k o w a	k o w a	121	121	WHISTLE		
1969	Sorowaha	whistle	kowika	kowika	k o w i k a	k o w i k a	121	121	WHISTLE		
#
501	Deni	white	pako	pako	p a k o	p a k o	22	22	WHITE		
1522	Kulina	white	pako	pako	p a k o	p a k o	22	22	WHITE		
1758	Paumari	white	bokho	bokho	b o k h o	b o k h o	22	22	WHITE		
#
11	Arawa	white-lipped peccary	isamá	isamá	i s a m á	i s a m á	243	243	WHITE-LIPPED.PECCARY		
176	Banawa	white-lipped peccary	hijama	hijama	h i j a m a	h i j a m a	243	243	WHITE-LIPPED.PECCARY		
502	Deni	white-lipped peccary	hijama	hijama	h i j a m a	h i j a m a	243	243	WHITE-LIPPED.PECCARY		
786	Jamamadi	white-lipped peccary	hijama	hijama	h i j a m a	h i j a m a	243	243	WHITE-LIPPED.PECCARY		
1132	Jarawara	white-lipped peccary	hijama	hijama	h i j a m a	h i j a m a	243	243	WHITE-LIPPED.PECCARY		
1523	Kulina	white-lipped peccary	hijama	hijama	h i j a m a	h i j a m a	243	243	WHITE-LIPPED.PECCARY		
1927	Sorowaha	white-lipped peccary	ijama / kahiri	ijama	i j a m a	i j a m a	243	243	WHITE-LIPPED.PECCARY		
1928	Sorowaha	white-lipped peccary	ijama / kahiri	kahiri	k a h i r i	k a h i r i	243	243	WHITE-LIPPED.PECCARY		
#
503	Deni	wife	panadi	panadi	p a n a d i	p a n a d i	0		WIFE		
1524	Kulina	wife	amonehe	amonehe	a m o n e h e	a m o n e h e	0	1006	WOMAN		
#
1525	Kulina	wind	hohode	hohode	h o h o d e	h o h o d e	0		WIND		ho = to blow
#
1833	Paumari	wind blows	sirisiri	sirisiri	s i r i s i r i	s i r i s i r i	174	173	WIND.BLOWS		
#
1534	Kulina	window	kathena	kathena	k a t h e n a	k a t h e n a	0		WINDOW		viewfinder
1760	Paumari	window	kathani	kathani	k a t h a n i	k a t h a n i	0		WINDOW		door
#
1526	Kulina	wing	ephe	ephe	e p h e	e p h e	0		WING		
#
271	Banawa	woman	fana	fana	f a n a	f a n a	155	154	WOMAN		
504	Deni	woman	amunehe	amunehe	a m u n e h e	a m u n e h e	0	1006	WOMAN		
505	Deni	woman	dzuvatu	dzuvatu	d z u v a t u	d z u v a t u	0		WOMAN		single woman
880	Jamamadi	woman	fana	fana	f a n a	f a n a	155	154	WOMAN		
1243	Jarawara	woman	fana	fana	f a n a	f a n a	155	154	WOMAN		
1527	Kulina	woman	amonehe	amonehe	a m o n e h e	a m o n e h e	0	1006	WOMAN		
#
240	Banawa	woodpecker sp.	koka	koka	k o k a	k o k a	113	113	WOODPECKER.SP.		
576	Deni	woodpecker sp.	koka	koka	k o k a	k o k a	113	113	WOODPECKER.SP.		
846	Jamamadi	woodpecker sp.	koka	koka	k o k a	k o k a	113	113	WOODPECKER.SP.		
1205	Jarawara	woodpecker sp.	koka	koka	k o k a	k o k a	113	113	WOODPECKER.SP.		
1591	Kulina	woodpecker sp.	koka	koka	k o k a	k o k a	113	113	WOODPECKER.SP.		
1808	Paumari	woodpecker sp.	okajori	okajori	o k a j o r i	o k a j o r i	113		WOODPECKER.SP.		
#
177	Banawa	woolly monkey	wafa	wafa	w a f a	w a f a	0		WOOLLY.MONKEY		
787	Jamamadi	woolly monkey	wafa	wafa	w a f a	w a f a	0		WOOLLY.MONKEY		
1133	Jarawara	woolly monkey	wafa	wafa	w a f a	w a f a	0		WOOLLY.MONKEY		
1528	Kulina	woolly monkey	wapha	wapha	w a p h a	w a p h a	0		WOOLLY.MONKEY		
1929	Sorowaha	woolly monkey	gaha	gaha	g a h a	g a h a	0		WOOLLY.MONKEY		
#
178	Banawa	yawn	awa	awa	a w a	a w a	671	671	YAWN		
506	Deni	yawn	awa	awa	a w a	a w a	671	671	YAWN		
1134	Jarawara	yawn	awa	awa	a w a	a w a	671	671	YAWN		
1759	Paumari	yawn	agaa	agaa	a g a a	a g a a	0		YAWN		
#
1529	Kulina	year	wahano	wahano	w a h a n o	w a h a n o	0		YEAR		
#
507	Deni	yellow	derepede	derepede	d e r e p e d e	d e r e p e d e	0		YELLOW		green/blue/yellow
1530	Kulina	yellow	weshe	weshe	w e s h e	w e s h e	0		YELLOW		
#
194	Banawa	yes	ee	ee	e e	e e	64	64	YES		
527	Deni	yes	heʔe	heʔe	h e ʔ e	h e ʔ e	64	64	YES		
1152	Jarawara	yes	ee	ee	e e	e e	64	64	YES		
1548	Kulina	yes	heʔe	heʔe	h e ʔ e	h e ʔ e	64	64	YES		
1777	Paumari	yes	haʔa	haʔa	h a ʔ a	h a ʔ a	64	64	YES		
#
1135	Jarawara	you (plural)	te	te	t e	t e	0		YOU.(PLURAL)		
1531	Kulina	you (plural)	tia	tia	t i a	t i a	0		YOU.(PLURAL)		
#
1136	Jarawara	you (singular)	tiwa	tiwa	t i w a	t i w a	0		YOU.(SINGULAR)		
1532	Kulina	you (singular)	tia	tia	t i a	t i a	0		YOU.(SINGULAR)		
#
179	Banawa	younger sister	asima	asima	a s i m a	a s i m a	681	681	YOUNGER.SISTER		
788	Jamamadi	younger sister	asima	asima	a s i m a	a s i m a	681	681	YOUNGER.SISTER		
1137	Jarawara	younger sister	asima	asima	a s i m a	a s i m a	681	681	YOUNGER.SISTER		
# Created using the LexStat class of LingPy-2.6.7
