ID	DOCULECT	CONCEPT	VALUE	FORM	TOKENS	ALIGNMENT	COGID	COGIDS	MORPHEMES	COGNACY	BORROWING	NOTE
884	Jamamadi	BIRD (SPECIES)	bi	bi	b i	b i - - - -	160	160	SMALL.BIRD.SP.			
1247	Jarawara	BIRD (SPECIES)	biriri	biriri	b i r i r i	b i r i r i	160	160	SMALL.BIRD.SP.			
1622	Kulina	BIRD (SPECIES)	pʰiɾiɾi	pʰiɾiɾi	pʰ i ɾ i ɾ i	pʰ i ɾ i ɾ i	160	160	SMALL.BIRD.SP.			
276	Banawa	MORTAR	ɸowa	ɸowa	ɸ o w a	ɸ o w a	161	161	MORTAR			
615	Deni	MORTAR	phowa	phowa	pʰ o w a	pʰ o w a	161	161	MORTAR			
885	Jamamadi	MORTAR	ɸowa	ɸowa	ɸ o w a	ɸ o w a	161	161	MORTAR			
1248	Jarawara	MORTAR	ɸowa	ɸowa	ɸ o w a	ɸ o w a	161	161	MORTAR			
1623	Kulina	MORTAR	pʰowa	pʰowa	pʰ o w a	pʰ o w a	161	161	MORTAR			
1982	Sorowaha	MORTAR	howa	howa	h o w a	h o w a	161	161	MORTAR			
277	Banawa	SHARPEN (SOMETHING)	seo	seo	s e o	s e - o	163	163	SHARPEN			
616	Deni	SHARPEN (SOMETHING)	jo	jo	j o	- - j o	163	163	SHARPEN			
887	Jamamadi	SHARPEN (SOMETHING)	seo	seo	s e o	s e - o	163	163	SHARPEN			
1249	Jarawara	SHARPEN (SOMETHING)	seo	seo	s e o	s e - o	163	163	SHARPEN			
1827	Paumari	SHARPEN (SOMETHING)	sajo	sajo	s a j o	s a j o	163	163	SHARPEN			
10104	Sorowaha	SHARPEN (SOMETHING)	kazumaɾi	kazumaɾi	k a + z u m a ɾ i	k a + z u m a ɾ i	731	680 679	CAUSATIVE SHARPEN			
279	Banawa	PEEL	saa	saa	s aː	s aː	166	166	PEEL			
514	Deni	PEEL	tero / ʃa / sa	tero	t e r o	t e r o	49	49	PEEL			
618	Deni	PEEL	tero / ʃa / sa	ʃa	ʃ a	ʃ a	166	166	PEEL			
619	Deni	PEEL	tero / ʃa / sa	sa	s a	s a	166	166	PEEL			
1251	Jarawara	PEEL	saa	saa	s aː	s aː	166	166	PEEL			
1624	Kulina	PEEL	ʃa	ʃa	ʃ a	ʃ a	166	166	PEEL			
1766	Paumari	PEEL	ɗaro	ɗaro	ɗ a r o	ɗ a r o	49	49	PEEL			
280	Banawa	OTTER	sabira	sabira	s a b i r a	s a b i r a	167	167	OTTER			
620	Deni	OTTER	tsʰabira	tsʰabira	tsʰ a b i r a	tsʰ a b i r a	167	167	OTTER			
889	Jamamadi	OTTER	sabira	sabira	s a b i r a	s a b i r a	167	167	OTTER			
1252	Jarawara	OTTER	sabira	sabira	s a b i r a	s a b i r a	167	167	OTTER			
1625	Kulina	OTTER	tsʰabiɾa	tsʰabiɾa	tsʰ a b i ɾ a	tsʰ a b i ɾ a	167	167	OTTER			
282	Banawa	TOBACCO	sina	sina	s i n a	s i n a	169	169	TOBACCO			
622	Deni	TOBACCO	tsʰina	tsʰina	tsʰ i n a	tsʰ i n a	169	169	TOBACCO			
891	Jamamadi	TOBACCO	sina	sina	s i n a	s i n a	169	169	TOBACCO			
1254	Jarawara	TOBACCO	sina	sina	s i n a	s i n a	169	169	TOBACCO			
1627	Kulina	TOBACCO	tsʰina	tsʰina	tsʰ i n a	tsʰ i n a	169	169	TOBACCO			
5181	Sorowaha	TOBACCO	kumadi	kumadi	k u m a d i	k u m a d i	568	556	TOBACCO			
10287	Arawa	TOBACCO	aga	aga	a g a	a g a	837	795	TOBACCO			
283	Banawa	AGOUTI	sinama	sinama	s i n a m a	s i n a m a	170	170	AGOUTI			
623	Deni	AGOUTI	tsʰinama	tsʰinama	tsʰ i n a m a	tsʰ i n a m a	170	170	AGOUTI			
892	Jamamadi	AGOUTI	sinama	sinama	s i n a m a	s i n a m a	170	170	AGOUTI			
1255	Jarawara	AGOUTI	sinama	sinama	s i n a m a	s i n a m a	170	170	AGOUTI			
1628	Kulina	AGOUTI	tsʰinama	tsʰinama	tsʰ i n a m a	tsʰ i n a m a	170	170	AGOUTI			
10159	Sorowaha	AGOUTI	inamɨ	inamɨ	i n a m ɨ	i n a m ɨ	170	170	AGOUTI			
10160	Paumari	AGOUTI	dʒaoʔoro	dʒaoʔoro	dʒ ao ʔ o r o	dʒ ao ʔ o r o	762	725	AGOUTI			
284	Banawa	TOAST	sira	sira	s i r a	s i r a	171	171	TOAST			
893	Jamamadi	TOAST	sira	sira	s i r a	s i r a	171	171	TOAST			
1256	Jarawara	TOAST	sira	sira	s i r a	s i r a	171	171	TOAST			
1629	Kulina	TOAST	tsʰiɾa	tsʰiɾa	tsʰ i ɾ a	tsʰ i ɾ a	171	171	TOAST			
286	Banawa	COLD	siri	siri	s i r i	- - - - s i r i - -	173	173	BE.COLD			
322	Deni	COLD	mimide	mimide	m i m i d e	m i m i d e	572	368	COLD			
625	Deni	COLD	tsʰirini	tsʰirini	tsʰ i r i n i	- - - - tsʰ i r i n i	173	173	BE.COLD			
895	Jamamadi	COLD	siri	siri	s i r i	- - - - s i r i - -	173	173	BE.COLD			
1258	Jarawara	COLD	siri	siri	s i r i	- - - - s i r i - -	173	173	BE.COLD			
1302	Kulina	COLD	tsʰiɾi	tsʰiɾi	tsʰ i ɾ i	tsʰ i ɾ i	573	560	COLD			
1631	Kulina	COLD	tsiɾi	tsiɾi	ts i ɾ i	- - - - ts i ɾ i - -	173	173	BE.COLD			
1832	Paumari	COLD	pahisiri	pahisiri	p a h i s i r i	p a h i s i r i - -	173	173	BE.COLD			
287	Banawa	NAVEL	sobori	sobori	s o b o r i	s o b o r i	175	175	NAVEL			
626	Deni	NAVEL	tsʰobori	tsʰobori	tsʰ o b o r i	tsʰ o b o r i	175	175	NAVEL			
1259	Jarawara	NAVEL	sobori	sobori	s o b o r i	s o b o r i	175	175	NAVEL			
1984	Sorowaha	NAVEL	soboɾi	soboɾi	s o b o ɾ i	s o b o ɾ i	175	175	NAVEL			
288	Banawa	WASH	soko	soko	s o k o	s o k o	176	176	WASH			
487	Deni	WASH	vahirade / tsʰoko	vahirade	v a h i r a d e	v a h i r a d e	570	558	WASH			
627	Deni	WASH	vahirade / tsʰoko	tsʰoko	tsʰ o k o	tsʰ o k o	176	176	WASH			
896	Jamamadi	WASH	soko	soko	s o k o	s o k o	176	176	WASH			
1260	Jarawara	WASH	soko	soko	s o k o	s o k o	176	176	WASH			
1507	Kulina	WASH	tsʰawa	tsʰawa	tsʰ a w a	tsʰ a w a	569	557	WASH			
1834	Paumari	WASH	soko	soko	s o k o	s o k o	176	176	WASH			
289	Banawa	FASTEN	soki	soki	s o k i	s o k i	177	177	FASTEN			
628	Deni	FASTEN	tsʰoki	tsʰoki	tsʰ o k i	tsʰ o k i	177	177	FASTEN			
897	Jamamadi	FASTEN	soki	soki	s o k i	s o k i	177	177	FASTEN			
1261	Jarawara	FASTEN	soki	soki	s o k i	s o k i	177	177	FASTEN			
1632	Kulina	FASTEN	tsʰokɛ	tsʰokɛ	tsʰ o k ɛ	tsʰ o k ɛ	177	177	FASTEN			
294	Deni	ARM	bihi	bihi	b i h i	b i h i	322	322	ARM			
1269	Kulina	ARM	bihi	bihi	b i h i	b i h i	322	322	ARM			
296	Deni	BACURI	boti	boti	b o t i	b o t i	29	29	BACURI			
1637	Paumari	BACURI	bodi	bodi	b o d i	b o d i	29	29	BACURI			
297	Deni	BAD	hirade	hirade	h i r a d e	h i r a d e	324	324	BAD			
1273	Kulina	BAD	bitsʰa / waidiɾa /tabakʰoɾa	bitsʰa	b i tsʰ a	b i tsʰ a	357	286	BAD			
1274	Kulina	BAD	bitsʰa / waidiɾa /tabakʰoɾa	tabakʰoɾa	t a b a kʰ o ɾ a	t a b a kʰ o ɾ a	571	559	BAD			
7563	Kulina	BAD	bitsʰa / waidiɾa /tabakʰoɾa	waidiɾa	w ai d i ɾ a	w ai d i ɾ a	356	180	BAD			
10167	Paumari	BAD	dʒahariki	dʒahariki	dʒ a h a r i k i	dʒ a h a r i k i	766	729	BAD			
10168	Jarawara	BAD	hijara / tohe	hijara	h i j a r a	h i j a r a	768	731	BAD			
10169	Jarawara	BAD	hijara / tohe	tohe	t o h e	t o h e	767	730	BAD			
10290	Arawa	BAD	amozaraha	amozaraha	a m o z a r a h a	a m o z a r a h a	838	796	BAD			
300	Deni	BATHE	konaha	konaha	k o n a h a	k o n a h a	276	276	BATHE			
1278	Kulina	BATHE	kona	kona	k o n a	k o n a - -	276	276	BATHE			
1639	Paumari	BATHE	kona	kona	k o n a	k o n a - -	276	276	BATHE			
303	Deni	BEAK	bono	bono	b o n o	b o n o	33	33	BEAK			
1280	Kulina	BEAK	bono	bono	b o n o	b o n o	33	33	BEAK			
1642	Paumari	BEAK	bono	bono	b o n o	b o n o	33	33	BEAK			
305	Deni	BEETLE	hijabo	hijabo	h i j a b o	h i j a b o	242	242	BEETLE			
643	Jamamadi	BEETLE	hijabo	hijabo	h i j a b o	h i j a b o	242	242	BEETLE			
917	Jarawara	BEETLE	hijabo	hijabo	h i j a b o	h i j a b o	242	242	BEETLE			
1283	Kulina	BEETLE	hijabo	hijabo	h i j a b o	h i j a b o	242	242	BEETLE			
307	Deni	BELLY	dzaha / jehe	dzaha	dz a h a	dz a h a	287	287	BELLY			
369	Deni	BELLY	dzaha / jehe	jehe	j e h e	j e h e	1228	1228	ABDOMEN			
919	Jarawara	BELLY	nabati	nabati	n a b a t i	n a b a t i	388	366	BELLY			
1285	Kulina	BELLY	idzoni	idzoni	i dz o n i	i dz o n i	387	367	BELLY			
1677	Paumari	BELLY	jaha	jaha	j a h a	j a h a	1228	1228	ABDOMEN			
1842	Sorowaha	BELLY	makawɨ	makawɨ	m a k a w ɨ	m a k a - - w ɨ	386	285	HEART			
309	Deni	BIG LEAF CALATHEA	dawi	dawi	d a w i	d a w i	328	328	BIG.LEAF.CALATHEA			
644	Jamamadi	BIG LEAF CALATHEA	dawi	dawi	d a w i	d a w i	328	328	BIG.LEAF.CALATHEA			
920	Jarawara	BIG LEAF CALATHEA	tawi	tawi	t a w i	t a w i	328	328	BIG.LEAF.CALATHEA			
1843	Sorowaha	BIG LEAF CALATHEA	dai	dai	d a i	d a - i	328	328	BIG.LEAF.CALATHEA			
312	Deni	BLACK	kiride	kiride	k i r i d e	k i r i d e	1288	1288	BLACK			
1289	Kulina	BLACK	tsowɛ	tsowɛ	ts o w ɛ	ts o w ɛ	1289	1289	BLACK			
10049	Sorowaha	BLACK	asa	asa	a s a	a s a	677	627	DARK			
10171	Paumari	BLACK	bara	bara	b a r a	b a r a	769	732	BLACK			
10172	Jarawara	BLACK	soki / hahasa na	hahasa na	h a h a s a + n a	h a h a s a + n a	771	735 734	? CAUSATIVE			
10173	Jarawara	BLACK	soki / hahasa na	soki	s o k i	s o k i	770	733	BLACK			
323	Deni	CORPSE	abapo	abapo	a b a p o	a b a p o	574	561	CORPSE			
324	Deni	CORRECT (RIGHT)	naniarini	naniarini	n a n i a r i n i	n a n i a r i n i	575	562	CORRECT			
326	Deni	DAY (NOT NIGHT)	vada	vada	v a d a	v a d a	576	563	DAY			
941	Jarawara	DAY (NOT NIGHT)	jia	jia	j i a	j i a	577	564	DAY			
10182	Paumari	DAY (NOT NIGHT)	mahi	mahi	m a h i	m a h i	779	741	DAY			
330	Deni	DIRTY	kiri	kiri	k i r i	k i r i	580	567	DIRTY			
944	Jarawara	DIRTY	bisa / tohja	bisa	b i s a	b i s a	14	14	DIRTY			
945	Jarawara	DIRTY	bisa / tohja	tohja	t o h j a	t o h j a	392	372	DIRTY			
1308	Kulina	DIRTY	oba	oba	o b a	o b a	579	566	DIRTY			
1650	Paumari	DIRTY	ʔbiiʃa	ʔbiiʃa	ɓ iː ʃ a	ɓ iː ʃ a	14	14	DIRTY			
10051	Sorowaha	DIRTY	asa / kasiikɨ	asa	a s a	a s a	676	627	DARK			
10121	Sorowaha	DIRTY	asa / kasiikɨ	kasiikɨ	k a s iː k ɨ	k a s iː k ɨ	743	705	DIRTY			
337	Deni	FAR	vahini	vahini	v a h i n i	v a h i n i	1243	1243	FAR			
958	Jarawara	FAR	jabo	jabo	j a b o	j a b o	1244	1244	FAR			
1317	Kulina	FAR	wahi	wahi	w a h i	w a h i - -	1243	1243	FAR			
10200	Paumari	FAR	ada	ada	a d a	a d a	786	746	FAR			
342	Deni	FIX	ta	ta	t a	t a - -	45	45	FIX			
1661	Paumari	FIX	ɗakha	ɗakha	ɗ a kʰ a	ɗ a kʰ a	45	45	FIX			
343	Deni	FOREHEAD	atha	atha	a t h a	a t h a	210	210	FOREHEAD			
969	Jarawara	FOREHEAD	ate	ate	a t e	a t - e	210	210	FOREHEAD			
1662	Paumari	FOREHEAD	atha	atha	a t h a	a t h a	210	210	FOREHEAD			
1862	Sorowaha	FOREHEAD	ata	ata	a t a	a t - a	210	210	FOREHEAD			
344	Deni	FROG	boko / joiwa	boko	b o k o	b o k o	31	31	FROG			
345	Deni	FROG	boko / joiwa	joiwa	j o i w a	j o i w a	264	264	FROG			
608	Deni	FROG	owawa	owawa	o w a w a	o w a w a	150	150	FROG.SP.			
672	Jamamadi	FROG	boka	boka	b o k a	b o k a	31	31	FROG			
876	Jamamadi	FROG	owawa	owawa	o w a w a	o w a w a	150	150	FROG.SP.			
970	Jarawara	FROG	jowi	jowi	j o w i	j o - w i	264	264	FROG			
1560	Kulina	FROG	japʰaʔi	japʰaʔi	j a pʰ a ʔ i	j a pʰ a ʔ i	84	84	FROG.SP.			
1863	Sorowaha	FROG	buwabuwa	buwabuwa	b u w a b u w a	b u w a b u w a	581	568	FROG			
1949	Sorowaha	FROG	jahowa	jahowa	j a h o w a	j a h o w a	84	84	FROG.SP.			
346	Deni	FRUIT	bono	bono	b o n o	b o n o	34	34	FRUIT			
971	Jarawara	FRUIT	mawa	mawa	m a w a	m a w a	1262	136	FLOWER			
1329	Kulina	FRUIT	bono	bono	b o n o	b o n o	34	34	FRUIT			
1663	Paumari	FRUIT	bono	bono	b o n o	b o n o	34	34	FRUIT			
5011	Sorowaha	FRUIT	midʒiɾi	midʒiɾi	m i dʒ i ɾ i	m i dʒ i ɾ i	1263	1263	FRUIT			
351	Deni	BLUE OR GREEN	tereɸede	tereɸede	t e r e ɸ e d e	t e r e ɸ e d e	1267	1267	BLUE_GREEN			
10234	Paumari	BLUE OR GREEN	kori	kori	k o r i	k o r i	810	767	BLUE_GREEN			
10235	Sorowaha	BLUE OR GREEN	karakori	karakori	k a r a k o r i	k a r a k o r i	810	767	BLUE_GREEN			
10236	Jarawara	BLUE OR GREEN	teteɸo	teteɸo	t e t e ɸ o	t e t e ɸ o	811	768	BLUE_GREEN			
356	Deni	HARD	khara	khara	kʰ a r a	kʰ a r a	278	278	HARD			
1342	Kulina	HARD	kʰaɾa	kʰaɾa	kʰ a ɾ a	kʰ a ɾ a	278	278	HARD			
1666	Paumari	HARD	kaara	kaara	k aː r a	k aː r a	278	278	HARD			
373	Deni	KNEE	khobori	khobori	kʰ o b o r i	kʰ o - - b o r i	283	283	KNEE			
1002	Jarawara	KNEE	jobati / kobabari	jobati	j o b a t i	j o b a t i	584	571	KNEE			
1003	Jarawara	KNEE	jobati / kobabari	kobabari	k o b a b a r i	k o b a b a r i	283	283	KNEE			
1363	Kulina	KNEE	kʰoboɾi / pito / tidzoɾi	kʰoboɾi	kʰ o b o ɾ i	kʰ o - - b o ɾ i	283	283	KNEE			
1364	Kulina	KNEE	kʰoboɾi / pito / tidzoɾi	pito	p i t o	p i t o	582	569	KNEE			
1365	Kulina	KNEE	kʰoboɾi / pito / tidzoɾi	tidzoɾi	t i dz o ɾ i	t i dz o ɾ i	583	570	KNEE			
10076	Sorowaha	KNEE	suwatɨ	suwatɨ	s u w a t ɨ	s u w a t ɨ	344	651	KNEE			
10254	Paumari	KNEE	kadʒoʔatʰa	kadʒoʔatʰa	k a dʒ o ʔ a tʰ a	k a dʒ o ʔ a tʰ a	819	775	KNEE			
375	Deni	LATE	naho	naho	n a h o	n a h o - - -	296	296	LATE			
1682	Paumari	LATE	naothi	naothi	n a o t h i	n a - o t h i	296	296	LATE			
379	Deni	STORY	ima	ima	i m a	i m a	695	695	STORY			
1370	Kulina	STORY	ima	ima	i m a	i m a	695	695	STORY			
380	Deni	LIMP	doki	doki	d o k i	d o k i - -	229	229	LIMP			
1685	Paumari	LIMP	dokhiri	dokhiri	d o kʰ i r i	d o kʰ i r i	229	229	LIMP			
390	Deni	MOT-MOT (BIRD)	hiriti	hiriti	h i r i t i	h i - - r i t i	585	1115	MOT-MOT.BIRD			
704	Jamamadi	MOT-MOT (BIRD)	hiriti	hiriti	h i r i t i	h i - - r i t i	585	1115	MOT-MOT.BIRD			
1017	Jarawara	MOT-MOT (BIRD)	hihiriti	hihiriti	h i h i r i t i	h i h i r i t i	585	1115	MOT-MOT.BIRD			
391	Deni	MOTH	daphopho	daphopho	d a pʰ o pʰ o	d a pʰ o pʰ o	41	41	MOTH			
1384	Kulina	MOTH	dapʰopʰo	dapʰopʰo	d a pʰ o pʰ o	d a pʰ o pʰ o	41	41	MOTH			
1879	Sorowaha	MOTH	dahoho	dahoho	d a h o h o	d a h o h o	41	41	MOTH			
395	Deni	NAME	oni	oni	o n i	o n i	309	309	NAME			
707	Jamamadi	NAME	oni	oni	o n i	o n i	309	309	NAME			
1021	Jarawara	NAME	ini	ini	i n i	i n i	309	309	NAME			
1389	Kulina	NAME	oni	oni	o n i	o n i	309	309	NAME			
1692	Paumari	NAME	oni	oni	o n i	o n i	309	309	NAME			
398	Deni	NIGHT	dzume	dzume	dz u m e	dz u m e	589	575	NIGHT			
1026	Jarawara	NIGHT	jama	jama	j a m a	j a m a	589	575	NIGHT			
10272	Paumari	NIGHT	dʒoma	dʒoma	dʒ o m a	dʒ o m a	589	575	NIGHT			
10273	Kulina	NIGHT	zome	zome	z o m e	z o m e	589	575	NIGHT			
399	Deni	NOSE	ene	ene	e n e	e n e	1112	1112	NOSE			
1392	Kulina	NOSE	ɛnɛ	ɛnɛ	ɛ n ɛ	ɛ n ɛ	1112	1112	NOSE			
1694	Paumari	NOSE	βiridi	βiridi	β i r i d i	β i r i d i	590	576	NOSE			
10274	Jarawara	NOSE	witi	witi	w i t i	w i t i	588	574	NOSE			
408	Deni	PASSION FRUIT	sanaro	sanaro	s a n a r o	s a n a r o	1222	1222	PASSION.FRUIT			
717	Jamamadi	PASSION FRUIT	sanaro	sanaro	s a n a r o	s a n a r o	1222	1222	PASSION.FRUIT			
1885	Sorowaha	PASSION FRUIT	sanaɾo / sanaɾu	sanaɾo	s a n a ɾ o	s a n a ɾ o	1222	1222	PASSION.FRUIT			
5013	Sorowaha	PASSION FRUIT	sanaɾo / sanaɾu	sanaɾu	s a n a ɾ u	s a n a ɾ u	1222	1222	PASSION.FRUIT			
410	Deni	PAXIUBA	boba	boba	b o b a	b o b a	26	26	PAXIUBA			
1701	Paumari	PAXIUBA	boba	boba	b o b a	b o b a	26	26	PAXIUBA			
411	Deni	PEPPER	katsʰiʔi	katsʰiʔi	k a tsʰ i ʔ i	k a tsʰ i ʔ i	270	270	PEPPER			
1403	Kulina	PEPPER	katsʰi	katsʰi	k a tsʰ i	k a tsʰ i - -	270	270	PEPPER			
1702	Paumari	PEPPER	kasi	kasi	k a s i	k a s i - -	270	270	PEPPER			
412	Deni	PIECE	bobi	bobi	b o b i	b o b i	27	27	PIECE			
1154	Jarawara	PIECE	ibisiri	ibisiri	i b i s i r i	i b i s i r i	69	69	PIECE			Small piece
1404	Kulina	PIECE	bobi	bobi	b o b i	b o b i	27	27	PIECE			
1704	Paumari	PIECE	bobi	bobi	b o b i	b o b i	27	27	PIECE			
1942	Sorowaha	PIECE	ibisini	ibisini	i b i s i n i	i b i s i n i	69	69	PIECE			Small piece
414	Deni	DOVE	okoko	okoko	o k o k o	o k o k o	306	306	PIGEON			
550	Deni	DOVE	kamowa	kamowa	k a m o w a	k a m o w a	98	98	DOVE.SP.			
661	Jamamadi	DOVE	okoko	okoko	o k o k o	o k o k o	307	307	PIGEON			
948	Jarawara	DOVE	okoko	okoko	o k o k o	o k o k o	307	307	PIGEON			
1406	Kulina	DOVE	okoko	okoko	o k o k o	o k o k o	306	306	PIGEON			
1793	Paumari	DOVE	kamoa	kamoa	k a m o a	k a m o - a	98	98	DOVE.SP.			
416	Deni	PLUCK	ba	ba	b a	b a - -	213	213	PLUCK			
1039	Jarawara	PLUCK	bata	bata	b a t a	b a t a	213	213	PLUCK			
1706	Paumari	PLUCK	bada	bada	b a d a	b a d a	213	213	PLUCK			
419	Deni	POUND TO FLATTEN	baro	baro	b a r o	b a r o	352	352	POUND.TO.FLATTEN			
724	Jamamadi	POUND TO FLATTEN	baro	baro	b a r o	b a r o	352	352	POUND.TO.FLATTEN			
1042	Jarawara	POUND TO FLATTEN	baro	baro	b a r o	b a r o	352	352	POUND.TO.FLATTEN			
1409	Kulina	POUND TO FLATTEN	baɾo	baɾo	b a ɾ o	b a ɾ o	352	352	POUND.TO.FLATTEN			
1890	Sorowaha	POUND TO FLATTEN	baɾo	baɾo	b a ɾ o	b a ɾ o	352	352	POUND.TO.FLATTEN			
420	Deni	PREGNANT	jahani	jahani	j a h a n i	j a h a n i	591	577	PREGNANT			
1708	Paumari	PREGNANT	isa	isa	i s a	i s a	247	247	PREGNANT			
421	Deni	PRETEND	wadawada	wadawada	w a d a w a d a	w a d a w a d a	592	578	PRETEND			morph=sllep?
422	Deni	PULL OUT	jopha	jopha	j o pʰ a	j o pʰ a	315	315	PULL.OUT			
1410	Kulina	PULL OUT	jopʰa	jopʰa	j o pʰ a	j o pʰ a	315	315	PULL.OUT			
1709	Paumari	PULL OUT	rasoha	rasoha	r a s o h a	r a s o h a	593	579	PULL.OUT			
424	Deni	RED	makude	makude	m a k u d e	m a k u d e	595	582	RED			
1413	Kulina	RED	makʰo / mapʰaɾa	makʰo	m a kʰ o	m a kʰ o - -	595	582	RED			
1414	Kulina	RED	makʰo / mapʰaɾa	mapʰaɾa	m a pʰ a ɾ a	m a pʰ a ɾ a	596	581	RED			
10011	Sorowaha	RED	ad̥a	ad̥a	a d̥ a	a d̥ a	632	599	RED			
10280	Paumari	RED	nadara	nadara	n a d a r a	n a d a r a	596	581	RED			
10281	Jarawara	RED	ama	ama	a m a	a m a	835	793	RED			
10282	Jarawara	RED	mawa	mawa	m a w a	m a w a	834	792	RED			
425	Deni	RESIN	moja	moja	m o j a	m o j a	295	295	RESIN			
1415	Kulina	RESIN	moja	moja	m o j a	m o j a	295	295	RESIN			
1891	Sorowaha	RESIN	moja	moja	m o j a	m o j a	295	295	RESIN			
426	Deni	RIVER	patsu	patsu	p a t s u	p a t s u	597	583	WATER			
1416	Kulina	RIVER	wɛni	wɛni	w ɛ n i	w ɛ n i	430	417	RIVER			
1710	Paumari	RIVER	βaini	βaini	β ai n i	β ai n i	430	417	RIVER			
10289	Arawa	RIVER	paha	paha	p a h a	p a h a	597	157	WATER			
430	Deni	RUBBER TREE	wekheʔi	wekheʔi	w e kʰ e ʔ i	w e kʰ e ʔ i	1134	1134	RUBBER.TREE			
726	Jamamadi	RUBBER TREE	weke	weke	w e k e	w e k e - -	1134	1134	RUBBER.TREE			
1420	Kulina	RUBBER TREE	wɛkʰɛʔi	wɛkʰɛʔi	w ɛ kʰ ɛ ʔ i	w ɛ kʰ ɛ ʔ i	1134	1134	RUBBER.TREE			
438	Deni	ANT (SPECIES)	awitha	awitha	a w i t h a	a w i t h a	15	15	SMALL.ANT.WITH.PAINFUL.BITE			
729	Jamamadi	ANT (SPECIES)	awita	awita	a w i t a	a w i t - a	15	15	SMALL.ANT.WITH.PAINFUL.BITE			
1432	Kulina	ANT (SPECIES)	awit̪ʰa	awit̪ʰa	a w i t̪ʰ a	a w i t̪ʰ - a	15	15	SMALL.ANT.WITH.PAINFUL.BITE			
440	Deni	SMOOTH	merude	merude	m e r u d e	m e r u d e	288	288	SMOOTH			
1060	Jarawara	SMOOTH	bono kana	bono kana	b o n o + k a n a		622	445 481	SMOOTH ?			
443	Deni	SON	daʔo	daʔo	d a ʔ o	d a ʔ o	36	36	SON			
736	Jamamadi	SON	dao	dao	d a o	d a - o	36	36	SON			
1065	Jarawara	SON	tao	tao	t a o	t a - o	36	36	SON			
10039	Sorowaha	SON	ahiḍi	ahiḍi	a h i ḍ i	a h i ḍ i	659	425	OFFSPRING			
447	Deni	SHIT (DEFECATE)	kija	kija	k i j a	k i j a	599	1212	DEFECATE			
1726	Paumari	SHIT (DEFECATE)	kia	kia	k i a	k i - a	599	1212	DEFECATE			
448	Deni	STRETCH OUT LEGS	bitsʰo	bitsʰo	b i tsʰ o	b i tsʰ o - -	696	696	STRETCH.OUT.LEGS			
1446	Kulina	STRETCH OUT LEGS	bitsʰo	bitsʰo	b i tsʰ o	b i tsʰ o - -	696	696	STRETCH.OUT.LEGS			
1727	Paumari	STRETCH OUT LEGS	ʔbisoni	ʔbisoni	ɓ i s o n i	ɓ i s o n i	696	696	STRETCH.OUT.LEGS			
450	Deni	SWELL	hapho	hapho	h a p h o	h a p h o	601	586	SWELL			
1074	Jarawara	SWELL	ɸowa	ɸowa	ɸ o w a	ɸ o w a	316	316	SWELL			
1501	Kulina	SWELL	hitɛ	hitɛ	h i t ɛ	h i t ɛ	600	585	SWELL			
1729	Paumari	SWELL	raɸo	raɸo	r a ɸ o	r a ɸ o	316	316	SWELL			
453	Deni	THAT	a	a	a	a	602	587	THAT			
1077	Jarawara	THAT	ɸa	ɸa	ɸ a	ɸ a	603	588	THAT			
454	Deni	THICK	napide	napide	n a p i d e	n a p i d e	604	589	THICK			
456	Deni	THIN	tsʰeperi	tsʰeperi	tsʰ e p e r i	tsʰ e p e r i	606	591	THIN			
1454	Kulina	THIN	wɛɾi	wɛɾi	w ɛ ɾ i	- - w ɛ ɾ i	606	591	THIN			
1730	Paumari	THIN	tʃapi	tʃapi	tʃ a p i	tʃ a p i	605	590	THIN			
458	Deni	THROAT	tamidi	tamidi	t a m i d i	t a m i d i	607	405	THROAT			
1456	Kulina	THROAT	tamidi	tamidi	t a m i d i	t a m i d i	607	405	THROAT			
1731	Paumari	THROAT	nabidi	nabidi	n a b i d i	n a b i d i	607	405	THROAT			
459	Deni	THUNDER	bahi	bahi	b a h i	b a h i	216	216	THUNDER			
747	Jamamadi	THUNDER	bahi	bahi	b a h i	b a h i	216	216	THUNDER			
1082	Jarawara	THUNDER	bahi	bahi	b a h i	b a h i	216	216	SUN			
1732	Paumari	THUNDER	bahi	bahi	b a h i	b a h i	216	216	THUNDER			
5028	Sorowaha	THUNDER	baai / zama kubuɾunaɾu	baai	b a: i	b aː - i	216	216	THUNDER			
10098	Sorowaha	THUNDER	baai / zaama kubuɾunaɾu	zaama kubuɾunaɾu	z aː m a + k u b u ɾ u n a ɾ u	z aː m a + k u b u ɾ u n a ɾ u	728	341 676	THING ?			
469	Deni	EAT	kadapi / hao / komi	kadapi	k a d a p i	k a d a p i	609	593	EAT			
517	Deni	EAT	kadapi / hao / komi	hao	h a o	h a o -	53	53	EAT			
575	Deni	EAT	kadapi / hao / komi	komi	k o m i	k o m i	610	683	SUCK			
1468	Kulina	EAT	hipa	hipa	h i p a	h i p a	608	592	EAT			
1770	Paumari	EAT	ha	ha	h a	h a - -	53	53	EAT			
1934	Sorowaha	EAT	hawa	hawa	h a w a	h a w a	53	53	EAT			
2457	Banawa	EAT	taɸa	taɸa	t a ɸ a	t a ɸ a	184	184	EAT			
6847	Jarawara	EAT	taɸa	taɸa	t a ɸ a	t a ɸ a	184	184	EAT			
9087	Jamamadi	EAT	taɸa	taɸa	t a ɸ a	t a ɸ a	184	184	EAT			
